2013	03	17	01	01	00	183	-128	55
2013	03	17	01	02	00	201	-141	60
2013	03	17	01	03	00	214	-148	67
2013	03	17	01	04	00	213	-146	67
2013	03	17	01	05	00	214	-148	66
2013	03	17	01	06	00	210	-144	66
2013	03	17	01	07	00	207	-141	66
2013	03	17	01	08	00	236	-143	93
2013	03	17	01	09	00	236	-145	91
2013	03	17	01	10	00	208	-144	64
2013	03	17	01	11	00	202	-140	62
2013	03	17	01	12	00	200	-138	62
2013	03	17	01	13	00	201	-138	63
2013	03	17	01	14	00	208	-147	61
2013	03	17	01	15	00	220	-161	59
2013	03	17	01	16	00	233	-170	63
2013	03	17	01	17	00	241	-178	63
2013	03	17	01	18	00	232	-173	58
2013	03	17	01	19	00	241	-180	61
2013	03	17	01	20	00	232	-176	56
2013	03	17	01	21	00	233	-180	53
2013	03	17	01	22	00	228	-177	52
2013	03	17	01	23	00	222	-168	53
2013	03	17	01	24	00	229	-164	65
2013	03	17	01	25	00	209	-161	48
2013	03	17	01	26	00	215	-168	46
2013	03	17	01	27	00	214	-157	57
2013	03	17	01	28	00	214	-152	62
2013	03	17	01	29	00	215	-154	61
2013	03	17	01	30	00	233	-171	62
2013	03	17	01	31	00	226	-168	58
2013	03	17	01	32	00	218	-163	55
2013	03	17	01	33	00	228	-173	55
2013	03	17	01	34	00	224	-171	53
2013	03	17	01	35	00	212	-158	54
2013	03	17	01	36	00	220	-165	56
2013	03	17	01	37	00	224	-169	55
2013	03	17	01	38	00	218	-166	52
2013	03	17	01	39	00	215	-166	49
2013	03	17	01	40	00	207	-162	44
2013	03	17	01	41	00	190	-150	40
2013	03	17	01	42	00	185	-145	40
2013	03	17	01	43	00	186	-127	59
2013	03	17	01	44	00	182	-113	69
2013	03	17	01	45	00	146	-103	42
2013	03	17	01	46	00	158	-99	59
2013	03	17	01	47	00	152	-87	65
2013	03	17	01	48	00	155	-95	61
2013	03	17	01	49	00	161	-104	58
2013	03	17	01	50	00	152	-100	52
2013	03	17	01	51	00	143	-87	56
2013	03	17	01	52	00	128	-70	58
2013	03	17	01	53	00	124	-63	61
2013	03	17	01	54	00	144	-89	55
2013	03	17	01	55	00	141	-89	52
2013	03	17	01	56	00	124	-75	50
2013	03	17	01	57	00	124	-68	56
2013	03	17	01	58	00	109	-56	53
2013	03	17	01	59	00	105	-52	53
2013	03	17	02	00	00	104	-50	54
2013	03	17	02	01	00	107	-51	56
2013	03	17	02	02	00	100	-41	59
2013	03	17	02	03	00	103	-43	60
2013	03	17	02	04	00	94	-34	60
2013	03	17	02	05	00	96	-36	60
2013	03	17	02	06	00	104	-44	59
2013	03	17	02	07	00	99	-35	64
2013	03	17	02	08	00	107	-39	68
2013	03	17	02	09	00	124	-52	72
2013	03	17	02	10	00	141	-69	72
2013	03	17	02	11	00	133	-58	76
2013	03	17	02	12	00	126	-44	83
2013	03	17	02	13	00	116	-36	80
2013	03	17	02	14	00	136	-57	79
2013	03	17	02	15	00	122	-44	78
2013	03	17	02	16	00	111	-35	76
2013	03	17	02	17	00	108	-34	73
2013	03	17	02	18	00	103	-35	67
2013	03	17	02	19	00	96	-32	65
2013	03	17	02	20	00	94	-32	63
2013	03	17	02	21	00	90	-32	59
2013	03	17	02	22	00	87	-31	55
2013	03	17	02	23	00	83	-31	52
2013	03	17	02	24	00	83	-31	52
2013	03	17	02	25	00	85	-31	54
2013	03	17	02	26	00	87	-30	57
2013	03	17	02	27	00	88	-30	58
2013	03	17	02	28	00	92	-31	61
2013	03	17	02	29	00	101	-31	69
2013	03	17	02	30	00	109	-31	78
2013	03	17	02	31	00	112	-32	80
2013	03	17	02	32	00	110	-32	79
2013	03	17	02	33	00	106	-32	75
2013	03	17	02	34	00	106	-32	74
2013	03	17	02	35	00	103	-31	72
2013	03	17	02	36	00	100	-31	69
2013	03	17	02	37	00	96	-31	65
2013	03	17	02	38	00	95	-31	64
2013	03	17	02	39	00	95	-30	65
2013	03	17	02	40	00	95	-31	64
2013	03	17	02	41	00	95	-31	64
2013	03	17	02	42	00	97	-32	66
2013	03	17	02	43	00	100	-32	68
2013	03	17	02	44	00	99	-32	67
2013	03	17	02	45	00	97	-32	65
2013	03	17	02	46	00	94	-32	62
2013	03	17	02	47	00	91	-32	59
2013	03	17	02	48	00	89	-32	57
2013	03	17	02	49	00	89	-32	58
2013	03	17	02	50	00	90	-31	59
2013	03	17	02	51	00	92	-31	60
2013	03	17	02	52	00	94	-31	63
2013	03	17	02	53	00	97	-33	64
2013	03	17	02	54	00	100	-35	65
2013	03	17	02	55	00	101	-36	66
2013	03	17	02	56	00	101	-35	66
2013	03	17	02	57	00	100	-33	66
2013	03	17	02	58	00	99	-32	67
2013	03	17	02	59	00	95	-29	66
2013	03	17	03	00	00	94	-29	65
2013	03	17	03	01	00	92	-29	63
2013	03	17	03	02	00	92	-29	64
2013	03	17	03	03	00	92	-29	63
2013	03	17	03	04	00	91	-29	63
2013	03	17	03	05	00	90	-29	61
2013	03	17	03	06	00	87	-28	59
2013	03	17	03	07	00	87	-28	59
2013	03	17	03	08	00	86	-28	58
2013	03	17	03	09	00	86	-29	57
2013	03	17	03	10	00	86	-29	57
2013	03	17	03	11	00	86	-29	57
2013	03	17	03	12	00	85	-29	56
2013	03	17	03	13	00	83	-29	54
2013	03	17	03	14	00	82	-29	53
2013	03	17	03	15	00	82	-30	53
2013	03	17	03	16	00	80	-30	51
2013	03	17	03	17	00	80	-30	50
2013	03	17	03	18	00	81	-30	51
2013	03	17	03	19	00	81	-30	51
2013	03	17	03	20	00	78	-30	47
2013	03	17	03	21	00	73	-30	43
2013	03	17	03	22	00	73	-30	43
2013	03	17	03	23	00	82	-39	43
2013	03	17	03	24	00	91	-47	44
2013	03	17	03	25	00	86	-39	46
2013	03	17	03	26	00	78	-29	49
2013	03	17	03	27	00	86	-29	58
2013	03	17	03	28	00	78	-29	50
2013	03	17	03	29	00	79	-29	51
2013	03	17	03	30	00	81	-29	52
2013	03	17	03	31	00	80	-29	52
2013	03	17	03	32	00	81	-29	52
2013	03	17	03	33	00	81	-29	52
2013	03	17	03	34	00	80	-29	52
2013	03	17	03	35	00	81	-28	53
2013	03	17	03	36	00	81	-29	53
2013	03	17	03	37	00	80	-29	52
2013	03	17	03	38	00	84	-33	51
2013	03	17	03	39	00	81	-29	52
2013	03	17	03	40	00	88	-33	55
2013	03	17	03	41	00	94	-35	59
2013	03	17	03	42	00	94	-34	60
2013	03	17	03	43	00	88	-29	59
2013	03	17	03	44	00	85	-29	57
2013	03	17	03	45	00	84	-28	56
2013	03	17	03	46	00	84	-28	56
2013	03	17	03	47	00	86	-28	57
2013	03	17	03	48	00	87	-28	58
2013	03	17	03	49	00	87	-28	58
2013	03	17	03	50	00	86	-29	58
2013	03	17	03	51	00	86	-29	57
2013	03	17	03	52	00	86	-29	57
2013	03	17	03	53	00	86	-29	57
2013	03	17	03	54	00	86	-30	57
2013	03	17	03	55	00	91	-35	55
2013	03	17	03	56	00	85	-31	54
2013	03	17	03	57	00	81	-30	51
2013	03	17	03	58	00	80	-30	50
2013	03	17	03	59	00	79	-30	49
2013	03	17	04	00	00	77	-30	47
2013	03	17	04	01	00	78	-30	48
2013	03	17	04	02	00	78	-29	49
2013	03	17	04	03	00	82	-32	50
2013	03	17	04	04	00	84	-33	51
2013	03	17	04	05	00	83	-31	52
2013	03	17	04	06	00	82	-31	51
2013	03	17	04	07	00	80	-29	50
2013	03	17	04	08	00	79	-29	50
2013	03	17	04	09	00	79	-29	50
2013	03	17	04	10	00	79	-29	50
2013	03	17	04	11	00	80	-29	50
2013	03	17	04	12	00	83	-33	50
2013	03	17	04	13	00	83	-34	49
2013	03	17	04	14	00	80	-32	48
2013	03	17	04	15	00	77	-30	48
2013	03	17	04	16	00	76	-28	48
2013	03	17	04	17	00	77	-28	49
2013	03	17	04	18	00	77	-27	50
2013	03	17	04	19	00	76	-27	49
2013	03	17	04	20	00	76	-27	49
2013	03	17	04	21	00	79	-27	51
2013	03	17	04	22	00	80	-28	52
2013	03	17	04	23	00	77	-28	49
2013	03	17	04	24	00	77	-28	49
2013	03	17	04	25	00	78	-28	50
2013	03	17	04	26	00	78	-28	50
2013	03	17	04	27	00	76	-28	47
2013	03	17	04	28	00	76	-29	47
2013	03	17	04	29	00	76	-29	48
2013	03	17	04	30	00	76	-29	48
2013	03	17	04	31	00	76	-28	48
2013	03	17	04	32	00	76	-28	47
2013	03	17	04	33	00	75	-28	46
2013	03	17	04	34	00	76	-28	48
2013	03	17	04	35	00	82	-28	54
2013	03	17	04	36	00	86	-28	58
2013	03	17	04	37	00	85	-27	58
2013	03	17	04	38	00	83	-28	55
2013	03	17	04	39	00	82	-28	54
2013	03	17	04	40	00	82	-28	54
2013	03	17	04	41	00	85	-29	56
2013	03	17	04	42	00	112	-60	52
2013	03	17	04	43	00	101	-57	45
2013	03	17	04	44	00	91	-44	47
2013	03	17	04	45	00	101	-50	51
2013	03	17	04	46	00	100	-48	52
2013	03	17	04	47	00	91	-42	50
2013	03	17	04	48	00	81	-31	50
2013	03	17	04	49	00	77	-28	50
2013	03	17	04	50	00	79	-27	51
2013	03	17	04	51	00	78	-27	51
2013	03	17	04	52	00	79	-26	53
2013	03	17	04	53	00	82	-26	55
2013	03	17	04	54	00	86	-26	60
2013	03	17	04	55	00	89	-26	63
2013	03	17	04	56	00	90	-26	64
2013	03	17	04	57	00	90	-26	64
2013	03	17	04	58	00	89	-26	64
2013	03	17	04	59	00	88	-26	62
2013	03	17	05	00	00	101	-26	75
2013	03	17	05	01	00	104	-25	79
2013	03	17	05	02	00	106	-25	81
2013	03	17	05	03	00	103	-25	78
2013	03	17	05	04	00	101	-28	73
2013	03	17	05	05	00	108	-35	72
2013	03	17	05	06	00	105	-32	73
2013	03	17	05	07	00	95	-26	69
2013	03	17	05	08	00	94	-25	68
2013	03	17	05	09	00	99	-25	74
2013	03	17	05	10	00	110	-25	86
2013	03	17	05	11	00	118	-25	93
2013	03	17	05	12	00	123	-25	97
2013	03	17	05	13	00	122	-25	97
2013	03	17	05	14	00	122	-25	97
2013	03	17	05	15	00	120	-25	95
2013	03	17	05	16	00	117	-25	92
2013	03	17	05	17	00	115	-25	90
2013	03	17	05	18	00	122	-24	98
2013	03	17	05	19	00	188	-76	112
2013	03	17	05	20	00	178	-59	119
2013	03	17	05	21	00	205	-79	126
2013	03	17	05	22	00	225	-104	121
2013	03	17	05	23	00	196	-78	117
2013	03	17	05	24	00	198	-83	115
2013	03	17	05	25	00	198	-82	116
2013	03	17	05	26	00	170	-60	110
2013	03	17	05	27	00	178	-69	110
2013	03	17	05	28	00	185	-68	118
2013	03	17	05	29	00	200	-84	115
2013	03	17	05	30	00	200	-87	114
2013	03	17	05	31	00	184	-71	113
2013	03	17	05	32	00	164	-57	107
2013	03	17	05	33	00	157	-49	108
2013	03	17	05	34	00	148	-49	99
2013	03	17	05	35	00	136	-48	87
2013	03	17	05	36	00	122	-44	78
2013	03	17	05	37	00	114	-40	74
2013	03	17	05	38	00	113	-38	74
2013	03	17	05	39	00	112	-37	75
2013	03	17	05	40	00	110	-34	75
2013	03	17	05	41	00	108	-35	73
2013	03	17	05	42	00	102	-37	65
2013	03	17	05	43	00	97	-36	61
2013	03	17	05	44	00	101	-39	62
2013	03	17	05	45	00	99	-39	59
2013	03	17	05	46	00	94	-38	56
2013	03	17	05	47	00	90	-35	54
2013	03	17	05	48	00	95	-38	57
2013	03	17	05	49	00	102	-40	61
2013	03	17	05	50	00	112	-42	70
2013	03	17	05	51	00	130	-54	76
2013	03	17	05	52	00	139	-61	79
2013	03	17	05	53	00	137	-62	74
2013	03	17	05	54	00	137	-68	69
2013	03	17	05	55	00	125	-71	53
2013	03	17	05	56	00	115	-75	40
2013	03	17	05	57	00	147	-88	60
2013	03	17	05	58	00	171	-97	74
2013	03	17	05	59	00	184	-96	88
2013	03	17	06	00	00	198	-103	95
2013	03	17	06	01	00	236	-131	105
2013	03	17	06	02	00	451	-345	106
2013	03	17	06	03	00	730	-450	280
2013	03	17	06	04	00	832	-525	307
2013	03	17	06	05	00	832	-525	307
2013	03	17	06	06	00	823	-512	312
2013	03	17	06	07	00	786	-503	283
2013	03	17	06	08	00	823	-556	268
2013	03	17	06	09	00	896	-562	334
2013	03	17	06	10	00	939	-571	368
2013	03	17	06	11	00	953	-567	386
2013	03	17	06	12	00	996	-615	381
2013	03	17	06	13	00	901	-565	336
2013	03	17	06	14	00	849	-552	298
2013	03	17	06	15	00	805	-519	286
2013	03	17	06	16	00	733	-440	293
2013	03	17	06	17	00	758	-475	283
2013	03	17	06	18	00	704	-470	234
2013	03	17	06	19	00	997	-762	235
2013	03	17	06	20	00	1048	-825	223
2013	03	17	06	21	00	1211	-958	253
2013	03	17	06	22	00	1189	-919	270
2013	03	17	06	23	00	1086	-771	316
2013	03	17	06	24	00	1012	-774	238
2013	03	17	06	25	00	858	-645	213
2013	03	17	06	26	00	754	-570	184
2013	03	17	06	27	00	643	-497	146
2013	03	17	06	28	00	688	-442	246
2013	03	17	06	29	00	711	-419	292
2013	03	17	06	30	00	640	-449	191
2013	03	17	06	31	00	595	-393	201
2013	03	17	06	32	00	645	-397	247
2013	03	17	06	33	00	663	-428	235
2013	03	17	06	34	00	661	-468	194
2013	03	17	06	35	00	704	-513	191
2013	03	17	06	36	00	855	-619	237
2013	03	17	06	37	00	949	-717	232
2013	03	17	06	38	00	975	-755	220
2013	03	17	06	39	00	979	-792	188
2013	03	17	06	40	00	1076	-847	229
2013	03	17	06	41	00	1201	-938	263
2013	03	17	06	42	00	1214	-1000	213
2013	03	17	06	43	00	1259	-1061	198
2013	03	17	06	44	00	1300	-1083	217
2013	03	17	06	45	00	1311	-1101	209
2013	03	17	06	46	00	1307	-1096	211
2013	03	17	06	47	00	1258	-1100	158
2013	03	17	06	48	00	1252	-1070	182
2013	03	17	06	49	00	1251	-1039	212
2013	03	17	06	50	00	1248	-1005	243
2013	03	17	06	51	00	1273	-1043	230
2013	03	17	06	52	00	1273	-1048	225
2013	03	17	06	53	00	1271	-1053	219
2013	03	17	06	54	00	1263	-1055	208
2013	03	17	06	55	00	1296	-1059	237
2013	03	17	06	56	00	1343	-1075	268
2013	03	17	06	57	00	1349	-1062	287
2013	03	17	06	58	00	1378	-1055	323
2013	03	17	06	59	00	1389	-1064	324
2013	03	17	07	00	00	1449	-1114	335
2013	03	17	07	01	00	1646	-1291	355
2013	03	17	07	02	00	1527	-1199	328
2013	03	17	07	03	00	1590	-1250	340
2013	03	17	07	04	00	1664	-1313	352
2013	03	17	07	05	00	1766	-1390	376
2013	03	17	07	06	00	1653	-1259	395
2013	03	17	07	07	00	1623	-1221	402
2013	03	17	07	08	00	1542	-1164	378
2013	03	17	07	09	00	1480	-1098	382
2013	03	17	07	10	00	1464	-1069	396
2013	03	17	07	11	00	1608	-1254	355
2013	03	17	07	12	00	1578	-1228	350
2013	03	17	07	13	00	1654	-1307	347
2013	03	17	07	14	00	1756	-1424	332
2013	03	17	07	15	00	1827	-1487	341
2013	03	17	07	16	00	1728	-1390	337
2013	03	17	07	17	00	1526	-1240	285
2013	03	17	07	18	00	1448	-1207	242
2013	03	17	07	19	00	1464	-1216	248
2013	03	17	07	20	00	1264	-1022	243
2013	03	17	07	21	00	1181	-906	275
2013	03	17	07	22	00	1220	-933	287
2013	03	17	07	23	00	1412	-1045	367
2013	03	17	07	24	00	1457	-1070	387
2013	03	17	07	25	00	1476	-1063	413
2013	03	17	07	26	00	1463	-1068	395
2013	03	17	07	27	00	1392	-1029	362
2013	03	17	07	28	00	1376	-1005	372
2013	03	17	07	29	00	1411	-998	413
2013	03	17	07	30	00	1310	-892	418
2013	03	17	07	31	00	1297	-884	414
2013	03	17	07	32	00	1328	-949	379
2013	03	17	07	33	00	1364	-999	365
2013	03	17	07	34	00	1391	-1050	341
2013	03	17	07	35	00	1344	-1010	334
2013	03	17	07	36	00	1335	-1006	329
2013	03	17	07	37	00	1313	-991	322
2013	03	17	07	38	00	1248	-919	329
2013	03	17	07	39	00	1084	-764	320
2013	03	17	07	40	00	1103	-816	287
2013	03	17	07	41	00	1225	-948	276
2013	03	17	07	42	00	1344	-1021	323
2013	03	17	07	43	00	1409	-1078	331
2013	03	17	07	44	00	1530	-1202	329
2013	03	17	07	45	00	1565	-1260	306
2013	03	17	07	46	00	1523	-1190	333
2013	03	17	07	47	00	1401	-1033	368
2013	03	17	07	48	00	1271	-877	394
2013	03	17	07	49	00	1127	-722	405
2013	03	17	07	50	00	1082	-704	378
2013	03	17	07	51	00	1068	-734	333
2013	03	17	07	52	00	1148	-780	367
2013	03	17	07	53	00	1172	-785	386
2013	03	17	07	54	00	1119	-744	375
2013	03	17	07	55	00	1028	-655	373
2013	03	17	07	56	00	1039	-674	366
2013	03	17	07	57	00	1090	-697	393
2013	03	17	07	58	00	1093	-710	383
2013	03	17	07	59	00	1173	-818	356
2013	03	17	08	00	00	1260	-910	351
2013	03	17	08	01	00	1401	-1020	381
2013	03	17	08	02	00	1507	-1116	391
2013	03	17	08	03	00	1436	-1075	361
2013	03	17	08	04	00	1461	-1069	392
2013	03	17	08	05	00	1461	-1062	399
2013	03	17	08	06	00	1396	-1056	340
2013	03	17	08	07	00	1262	-905	357
2013	03	17	08	08	00	1325	-943	382
2013	03	17	08	09	00	1350	-958	392
2013	03	17	08	10	00	1283	-904	379
2013	03	17	08	11	00	1334	-959	375
2013	03	17	08	12	00	1360	-993	367
2013	03	17	08	13	00	1320	-954	366
2013	03	17	08	14	00	1348	-993	356
2013	03	17	08	15	00	1366	-1004	362
2013	03	17	08	16	00	1307	-927	380
2013	03	17	08	17	00	1251	-856	395
2013	03	17	08	18	00	1215	-824	391
2013	03	17	08	19	00	1217	-837	380
2013	03	17	08	20	00	1287	-895	393
2013	03	17	08	21	00	1346	-941	405
2013	03	17	08	22	00	1398	-1031	367
2013	03	17	08	23	00	1457	-1094	363
2013	03	17	08	24	00	1399	-1069	329
2013	03	17	08	25	00	1385	-1032	352
2013	03	17	08	26	00	1300	-928	373
2013	03	17	08	27	00	1287	-912	376
2013	03	17	08	28	00	1380	-970	410
2013	03	17	08	29	00	1415	-1037	378
2013	03	17	08	30	00	1390	-1043	347
2013	03	17	08	31	00	1425	-1084	340
2013	03	17	08	32	00	1456	-1135	321
2013	03	17	08	33	00	1327	-1014	313
2013	03	17	08	34	00	1340	-1027	313
2013	03	17	08	35	00	1192	-893	299
2013	03	17	08	36	00	1146	-854	292
2013	03	17	08	37	00	1163	-874	289
2013	03	17	08	38	00	1089	-818	270
2013	03	17	08	39	00	983	-711	272
2013	03	17	08	40	00	1015	-745	270
2013	03	17	08	41	00	1029	-778	251
2013	03	17	08	42	00	999	-769	229
2013	03	17	08	43	00	1074	-871	203
2013	03	17	08	44	00	1003	-810	194
2013	03	17	08	45	00	972	-783	189
2013	03	17	08	46	00	846	-664	182
2013	03	17	08	47	00	881	-704	177
2013	03	17	08	48	00	865	-711	154
2013	03	17	08	49	00	902	-755	147
2013	03	17	08	50	00	939	-754	185
2013	03	17	08	51	00	966	-694	272
2013	03	17	08	52	00	1039	-743	296
2013	03	17	08	53	00	1072	-748	324
2013	03	17	08	54	00	1026	-693	333
2013	03	17	08	55	00	1041	-700	341
2013	03	17	08	56	00	1076	-733	343
2013	03	17	08	57	00	1083	-746	337
2013	03	17	08	58	00	1076	-799	277
2013	03	17	08	59	00	955	-709	246
2013	03	17	09	00	00	888	-680	208
2013	03	17	09	01	00	863	-676	187
2013	03	17	09	02	00	839	-667	172
2013	03	17	09	03	00	818	-655	163
2013	03	17	09	04	00	921	-726	196
2013	03	17	09	05	00	1215	-1001	213
2013	03	17	09	06	00	1008	-796	212
2013	03	17	09	07	00	971	-746	225
2013	03	17	09	08	00	939	-696	243
2013	03	17	09	09	00	985	-714	271
2013	03	17	09	10	00	999	-703	296
2013	03	17	09	11	00	1055	-746	309
2013	03	17	09	12	00	1099	-770	329
2013	03	17	09	13	00	1094	-742	352
2013	03	17	09	14	00	1093	-735	358
2013	03	17	09	15	00	1063	-726	337
2013	03	17	09	16	00	1075	-739	336
2013	03	17	09	17	00	1087	-742	345
2013	03	17	09	18	00	1102	-753	349
2013	03	17	09	19	00	1071	-722	349
2013	03	17	09	20	00	1224	-859	365
2013	03	17	09	21	00	1268	-914	354
2013	03	17	09	22	00	1284	-921	363
2013	03	17	09	23	00	1318	-929	389
2013	03	17	09	24	00	1294	-880	414
2013	03	17	09	25	00	1266	-840	425
2013	03	17	09	26	00	1243	-788	455
2013	03	17	09	27	00	1133	-703	430
2013	03	17	09	28	00	1103	-642	460
2013	03	17	09	29	00	1120	-642	478
2013	03	17	09	30	00	1113	-643	470
2013	03	17	09	31	00	1105	-647	458
2013	03	17	09	32	00	1063	-643	420
2013	03	17	09	33	00	1015	-626	389
2013	03	17	09	34	00	962	-587	375
2013	03	17	09	35	00	976	-588	388
2013	03	17	09	36	00	977	-565	411
2013	03	17	09	37	00	1011	-578	433
2013	03	17	09	38	00	1109	-641	468
2013	03	17	09	39	00	1144	-666	478
2013	03	17	09	40	00	1140	-686	455
2013	03	17	09	41	00	1127	-679	448
2013	03	17	09	42	00	1175	-714	462
2013	03	17	09	43	00	1160	-691	469
2013	03	17	09	44	00	1146	-678	468
2013	03	17	09	45	00	1229	-776	453
2013	03	17	09	46	00	1356	-933	422
2013	03	17	09	47	00	1377	-962	416
2013	03	17	09	48	00	1350	-929	421
2013	03	17	09	49	00	1349	-922	426
2013	03	17	09	50	00	1380	-977	403
2013	03	17	09	51	00	1365	-953	412
2013	03	17	09	52	00	1338	-900	438
2013	03	17	09	53	00	1226	-809	417
2013	03	17	09	54	00	1121	-746	374
2013	03	17	09	55	00	966	-685	282
2013	03	17	09	56	00	888	-625	264
2013	03	17	09	57	00	960	-663	298
2013	03	17	09	58	00	982	-668	313
2013	03	17	09	59	00	1047	-708	339
2013	03	17	10	00	00	1060	-743	316
2013	03	17	10	01	00	1068	-814	254
2013	03	17	10	02	00	1065	-831	234
2013	03	17	10	03	00	1183	-915	268
2013	03	17	10	04	00	1309	-987	322
2013	03	17	10	05	00	1249	-919	330
2013	03	17	10	06	00	1171	-849	322
2013	03	17	10	07	00	1030	-728	302
2013	03	17	10	08	00	914	-653	261
2013	03	17	10	09	00	854	-630	225
2013	03	17	10	10	00	863	-639	224
2013	03	17	10	11	00	883	-661	221
2013	03	17	10	12	00	925	-701	224
2013	03	17	10	13	00	939	-714	225
2013	03	17	10	14	00	911	-669	242
2013	03	17	10	15	00	935	-671	264
2013	03	17	10	16	00	995	-730	265
2013	03	17	10	17	00	1000	-732	268
2013	03	17	10	18	00	1017	-737	280
2013	03	17	10	19	00	944	-682	262
2013	03	17	10	20	00	828	-614	214
2013	03	17	10	21	00	755	-559	197
2013	03	17	10	22	00	664	-471	193
2013	03	17	10	23	00	609	-422	186
2013	03	17	10	24	00	583	-391	192
2013	03	17	10	25	00	619	-416	203
2013	03	17	10	26	00	684	-452	233
2013	03	17	10	27	00	753	-481	272
2013	03	17	10	28	00	775	-491	284
2013	03	17	10	29	00	779	-492	286
2013	03	17	10	30	00	744	-508	237
2013	03	17	10	31	00	706	-527	179
2013	03	17	10	32	00	693	-524	169
2013	03	17	10	33	00	689	-516	173
2013	03	17	10	34	00	630	-479	151
2013	03	17	10	35	00	565	-423	142
2013	03	17	10	36	00	511	-376	135
2013	03	17	10	37	00	469	-323	146
2013	03	17	10	38	00	452	-290	162
2013	03	17	10	39	00	446	-287	159
2013	03	17	10	40	00	439	-291	148
2013	03	17	10	41	00	463	-299	164
2013	03	17	10	42	00	493	-303	191
2013	03	17	10	43	00	547	-305	242
2013	03	17	10	44	00	591	-305	286
2013	03	17	10	45	00	597	-307	290
2013	03	17	10	46	00	522	-297	225
2013	03	17	10	47	00	507	-288	219
2013	03	17	10	48	00	504	-281	223
2013	03	17	10	49	00	550	-308	242
2013	03	17	10	50	00	578	-319	259
2013	03	17	10	51	00	555	-293	262
2013	03	17	10	52	00	528	-287	240
2013	03	17	10	53	00	521	-295	226
2013	03	17	10	54	00	505	-298	207
2013	03	17	10	55	00	509	-315	194
2013	03	17	10	56	00	499	-306	194
2013	03	17	10	57	00	475	-282	193
2013	03	17	10	58	00	475	-295	180
2013	03	17	10	59	00	464	-309	155
2013	03	17	11	00	00	445	-315	130
2013	03	17	11	01	00	445	-307	138
2013	03	17	11	02	00	473	-317	155
2013	03	17	11	03	00	469	-324	144
2013	03	17	11	04	00	487	-319	168
2013	03	17	11	05	00	493	-322	171
2013	03	17	11	06	00	472	-321	151
2013	03	17	11	07	00	476	-341	135
2013	03	17	11	08	00	461	-339	122
2013	03	17	11	09	00	549	-368	182
2013	03	17	11	10	00	637	-408	229
2013	03	17	11	11	00	659	-416	243
2013	03	17	11	12	00	665	-414	250
2013	03	17	11	13	00	645	-424	221
2013	03	17	11	14	00	692	-452	240
2013	03	17	11	15	00	730	-471	259
2013	03	17	11	16	00	754	-496	258
2013	03	17	11	17	00	770	-516	254
2013	03	17	11	18	00	772	-537	235
2013	03	17	11	19	00	813	-568	245
2013	03	17	11	20	00	850	-599	251
2013	03	17	11	21	00	874	-617	257
2013	03	17	11	22	00	906	-638	268
2013	03	17	11	23	00	946	-673	273
2013	03	17	11	24	00	906	-614	292
2013	03	17	11	25	00	960	-623	337
